"address","dateOfPosting","status","numberOfLikes","numberOfBathroom","numberOfBedroom","homeValue","sqft","streetName","cityName","stateName","zipCode","homeImage"
"8745 Cartwright Park","2018-08-22T13:01:22.884Z","FOR RENT",156,2,4,2391402,3885,"973 Schimmel Run","Rockville","MD",20851,"hi"
"8746 Cartwright Park","2018-05-13T02:30:08.209Z","OFF MARKET",2,3,3,2650779,2417,"45293 Hope Pine","Rockville","MD",20857,"hi"
"8747 Cartwright Park","2018-05-06T13:45:54.134Z","FORECLOSURE",35,2,1,3361527,3580,"40873 Larry Manor","Rockville","MD",20850,"hi"
"8748 Cartwright Park","2018-05-19T16:11:35.902Z","OFF MARKET",200,2,1,1153739,2340,"7588 Nikki Rapid","Rockville","MD",20850,"hi"
"8749 Cartwright Park","2018-08-30T16:53:36.167Z","FOR SALE",15,2,0,1579417,2554,"057 Ernser Key","Rockville","MD",20852,"hi"
"8750 Cartwright Park","2018-08-12T10:08:11.265Z","FOR SALE",100,2,10,900832,591,"6686 Schroeder Loop","Rockville","MD",20847,"hi"
"8751 Cartwright Park","2018-05-05T05:27:14.652Z","FOR SALE",32,1,5,3147718,3613,"5276 Milan Station","Rockville","MD",20854,"hi"
"8752 Cartwright Park","2018-08-05T05:37:22.339Z","SOLD",145,4,9,3018595,1015,"0010 O'Conner Mission","Rockville","MD",20847,"hi"
"8753 Cartwright Park","2018-08-14T05:07:57.189Z","AUCTION",35,1,5,1731347,3622,"8584 Gislason Road","Rockville","MD",20877,"hi"
"8754 Cartwright Park","2018-10-11T16:02:02.786Z","FORECLOSURE",65,2,6,3634165,3510,"057 Michael Plains","Rockville","MD",20857,"hi"
"8755 Cartwright Park","2018-10-16T00:43:47.774Z","FOR RENT",23,4,6,2663809,2669,"001 Jed Ford","Rockville","MD",20877,"hi"
"8756 Cartwright Park","2018-05-22T23:39:46.280Z","FOR SALE",108,4,9,839907,538,"065 Kassulke Unions","Rockville","MD",20877,"hi"
"8757 Cartwright Park","2018-10-13T16:09:43.471Z","SOLD",4,3,10,2698383,1274,"465 Barrett Common","Rockville","MD",20851,"hi"
"8758 Cartwright Park","2018-05-15T15:26:10.497Z","SOLD",117,0,10,3811420,649,"5613 Sonia Ville","Rockville","MD",20852,"hi"
"8759 Cartwright Park","2018-09-16T22:59:49.171Z","OFF MARKET",133,1,8,801057,1914,"921 Renner Walk","Rockville","MD",20849,"hi"
"8760 Cartwright Park","2018-10-04T11:59:18.541Z","AUCTION",36,0,8,1410617,480,"11431 Silas Hill","Rockville","MD",20854,"hi"
"8761 Cartwright Park","2018-07-05T13:40:36.119Z","FOR RENT",35,0,7,3556799,3457,"98505 Block Green","Rockville","MD",20853,"hi"
"8762 Cartwright Park","2018-07-11T11:38:18.155Z","FOR SALE",144,3,1,139578,1001,"8004 Erin Extension","Rockville","MD",20847,"hi"
"8763 Cartwright Park","2018-05-10T02:01:20.035Z","AUCTION",76,3,8,1907498,944,"873 Fritsch Ferry","Rockville","MD",20857,"hi"
"8764 Cartwright Park","2018-10-17T13:23:25.120Z","SOLD",70,2,9,3523707,1496,"4695 Lamar Island","Rockville","MD",20848,"hi"
"8765 Cartwright Park","2018-05-07T00:06:38.069Z","FOR RENT",176,1,8,650070,2151,"014 Gage Keys","Rockville","MD",20849,"hi"
"8766 Cartwright Park","2018-09-22T14:09:29.641Z","FOR RENT",26,1,0,1630980,1004,"2045 Spinka Crest","Rockville","MD",20850,"hi"
"8767 Cartwright Park","2018-06-25T09:55:19.885Z","SOLD",81,1,3,176922,2007,"9461 Ortiz Mountain","Rockville","MD",20857,"hi"
"8768 Cartwright Park","2018-05-20T16:33:01.750Z","FOR SALE",123,2,9,2260617,410,"985 Alvena Rapids","Rockville","MD",20853,"hi"
"8769 Cartwright Park","2018-07-21T16:38:10.118Z","SOLD",174,2,5,1672217,3744,"873 McClure Wall","Rockville","MD",20857,"hi"
"8770 Cartwright Park","2018-07-24T05:59:36.086Z","OFF MARKET",23,1,7,3319170,2168,"571 Maryjane Mount","Rockville","MD",20854,"hi"
"8771 Cartwright Park","2018-10-20T16:18:33.309Z","SOLD",37,2,4,421853,1078,"1804 Lucius Village","Rockville","MD",20847,"hi"
"8772 Cartwright Park","2018-09-10T18:18:11.217Z","OFF MARKET",26,2,4,3084444,3388,"3908 Stehr Camp","Rockville","MD",20854,"hi"
"8773 Cartwright Park","2018-05-03T03:00:36.696Z","FOR RENT",24,4,3,818143,1012,"6235 Auer Radial","Rockville","MD",20854,"hi"
"8774 Cartwright Park","2018-05-11T22:25:08.537Z","FOR RENT",194,1,7,423459,920,"04976 Gaylord Ramp","Rockville","MD",20857,"hi"
"8775 Cartwright Park","2018-06-13T07:01:43.684Z","FOR SALE",32,1,7,801683,3034,"262 Beaulah Port","Rockville","MD",20853,"hi"
"8776 Cartwright Park","2018-10-20T10:19:31.347Z","SOLD",114,1,10,1424271,1642,"898 Hope Oval","Rockville","MD",20852,"hi"
"8777 Cartwright Park","2018-06-15T15:46:42.567Z","SOLD",72,0,4,386008,1260,"3285 Katrine Landing","Rockville","MD",20854,"hi"
"8778 Cartwright Park","2018-08-03T10:45:11.877Z","AUCTION",46,1,8,3942143,1931,"1480 Harold Circle","Rockville","MD",20850,"hi"
"8779 Cartwright Park","2018-09-20T03:24:03.208Z","FOR RENT",114,0,7,933049,344,"985 Kiara Wells","Rockville","MD",20877,"hi"
"8780 Cartwright Park","2018-06-08T18:56:12.302Z","FOR RENT",169,4,4,2976374,3031,"9546 Baumbach Fall","Rockville","MD",20853,"hi"
"8781 Cartwright Park","2018-09-05T06:01:05.515Z","SOLD",168,2,9,3088240,1425,"0831 Feil Spur","Rockville","MD",20850,"hi"
"8782 Cartwright Park","2018-06-13T09:56:45.317Z","SOLD",162,2,6,3039304,1876,"062 Kling Inlet","Rockville","MD",20847,"hi"
"8783 Cartwright Park","2018-09-22T12:56:43.276Z","FOR RENT",64,2,5,541072,3316,"583 Mandy Prairie","Rockville","MD",20847,"hi"
"8784 Cartwright Park","2018-05-07T15:03:04.559Z","FORECLOSURE",70,4,9,2838770,3898,"3078 Kris Burgs","Rockville","MD",20877,"hi"
"8785 Cartwright Park","2018-05-02T16:02:07.469Z","FORECLOSURE",199,1,10,3799434,3218,"63803 Weber Garden","Rockville","MD",20853,"hi"
"8786 Cartwright Park","2018-06-08T02:37:18.388Z","SOLD",45,3,6,3825825,611,"3072 Volkman Fort","Rockville","MD",20848,"hi"
"8787 Cartwright Park","2018-09-16T09:29:18.003Z","FOR SALE",39,3,5,3345978,1555,"250 Rath Valleys","Rockville","MD",20877,"hi"
"8788 Cartwright Park","2018-06-10T07:27:02.642Z","FORECLOSURE",199,2,7,1615768,2612,"5155 Libby Shoal","Rockville","MD",20848,"hi"
"8789 Cartwright Park","2018-06-23T02:22:17.853Z","FORECLOSURE",17,2,3,2763394,3324,"980 Sheila Camp","Rockville","MD",20850,"hi"
"8790 Cartwright Park","2018-10-15T14:27:46.504Z","FOR SALE",99,2,3,742292,3480,"27822 Jaskolski Roads","Rockville","MD",20850,"hi"
"8791 Cartwright Park","2018-08-09T11:41:05.837Z","AUCTION",57,4,0,3886850,2523,"4977 Koelpin Branch","Rockville","MD",20877,"hi"
"8792 Cartwright Park","2018-07-09T19:15:27.640Z","SOLD",101,2,5,1502348,3344,"3482 Corwin Cove","Rockville","MD",20847,"hi"
"8793 Cartwright Park","2018-05-10T18:02:09.925Z","SOLD",52,2,5,2595025,2771,"0386 Ryan Valleys","Rockville","MD",20849,"hi"
"8794 Cartwright Park","2018-09-19T05:52:02.172Z","FOR RENT",9,3,8,1437034,1232,"3532 Senger Stravenue","Rockville","MD",20850,"hi"
"8795 Cartwright Park","2018-09-16T22:22:50.498Z","SOLD",184,4,9,117069,1454,"9260 Jacquelyn Turnpike","Rockville","MD",20853,"hi"
"8796 Cartwright Park","2018-05-17T21:36:21.848Z","FOR SALE",36,1,6,1402893,1542,"8243 Torphy Avenue","Rockville","MD",20850,"hi"
"8797 Cartwright Park","2018-10-14T21:15:03.741Z","FOR SALE",150,2,3,2717156,1390,"080 Cole Prairie","Rockville","MD",20877,"hi"
"8798 Cartwright Park","2018-05-26T21:51:01.300Z","SOLD",146,0,7,854820,2142,"17807 Lubowitz Extensions","Rockville","MD",20849,"hi"
"8799 Cartwright Park","2018-10-17T21:34:12.444Z","FOR SALE",125,0,3,1025279,1804,"21657 Alysson Lock","Rockville","MD",20847,"hi"
"8800 Cartwright Park","2018-05-09T17:29:16.466Z","OFF MARKET",89,0,6,1222337,3554,"89140 Keven Skyway","Rockville","MD",20852,"hi"
"8801 Cartwright Park","2018-07-30T14:55:26.305Z","AUCTION",31,4,6,610140,1320,"79008 Margaret Views","Rockville","MD",20853,"hi"
"8802 Cartwright Park","2018-05-09T21:25:41.470Z","SOLD",184,4,3,3696168,1175,"6983 Waelchi Mountains","Rockville","MD",20849,"hi"
"8803 Cartwright Park","2018-08-16T20:23:28.345Z","AUCTION",127,2,8,135721,2779,"4815 Kaylee Avenue","Rockville","MD",20847,"hi"
"8804 Cartwright Park","2018-07-16T21:36:35.787Z","FORECLOSURE",130,1,3,3114492,1303,"79214 Scottie Vista","Rockville","MD",20851,"hi"
"8805 Cartwright Park","2018-05-23T03:12:28.587Z","FORECLOSURE",177,4,9,2802896,2058,"46066 Elijah Vista","Rockville","MD",20851,"hi"
"8806 Cartwright Park","2018-06-18T17:18:31.015Z","AUCTION",152,4,6,3680597,2935,"72487 Corkery Divide","Rockville","MD",20857,"hi"
"8807 Cartwright Park","2018-05-15T15:43:15.699Z","FORECLOSURE",57,4,2,431732,1916,"1214 Mante Fords","Rockville","MD",20857,"hi"
"8808 Cartwright Park","2018-05-21T13:47:18.531Z","AUCTION",196,0,10,1663522,533,"239 Marc Stream","Rockville","MD",20851,"hi"
"8809 Cartwright Park","2018-05-30T16:14:14.505Z","SOLD",82,1,1,509208,3421,"932 Brandyn Tunnel","Rockville","MD",20857,"hi"
"8810 Cartwright Park","2018-10-21T02:21:56.143Z","AUCTION",3,3,7,2086421,3421,"419 Konopelski Isle","Rockville","MD",20851,"hi"
"8811 Cartwright Park","2018-10-09T09:13:00.004Z","AUCTION",64,0,0,673944,673,"46409 Rashawn Hollow","Rockville","MD",20877,"hi"
"8812 Cartwright Park","2018-10-20T00:37:35.493Z","FORECLOSURE",47,0,9,1142940,745,"211 Clovis Keys","Rockville","MD",20851,"hi"
"8813 Cartwright Park","2018-10-12T20:26:04.994Z","FOR SALE",55,0,2,3153747,2335,"14871 Sipes Cliff","Rockville","MD",20853,"hi"
"8814 Cartwright Park","2018-07-21T12:03:52.327Z","AUCTION",176,0,10,1351146,1851,"1605 Foster Bypass","Rockville","MD",20857,"hi"
"8815 Cartwright Park","2018-08-28T10:24:49.915Z","AUCTION",108,1,2,3959292,1640,"2527 Hermann Center","Rockville","MD",20847,"hi"
"8816 Cartwright Park","2018-10-10T03:06:14.057Z","OFF MARKET",79,4,1,2938639,1613,"547 Reynolds Neck","Rockville","MD",20857,"hi"
"8817 Cartwright Park","2018-09-06T14:59:39.287Z","FORECLOSURE",113,1,1,226012,386,"219 Chandler Summit","Rockville","MD",20857,"hi"
"8818 Cartwright Park","2018-08-26T19:24:35.954Z","FOR SALE",123,1,5,2554256,645,"585 Deven Rapids","Rockville","MD",20854,"hi"
"8819 Cartwright Park","2018-09-26T21:54:25.733Z","FOR RENT",3,0,8,1869450,746,"2056 Flatley Mountain","Rockville","MD",20850,"hi"
"8820 Cartwright Park","2018-10-07T21:51:50.577Z","FORECLOSURE",82,0,8,3776074,832,"852 Dulce Underpass","Rockville","MD",20850,"hi"
"8821 Cartwright Park","2018-08-12T22:24:31.607Z","SOLD",52,1,5,1607712,1918,"817 Robel Run","Rockville","MD",20847,"hi"
"8822 Cartwright Park","2018-05-26T01:41:38.420Z","FOR RENT",185,3,10,2827734,3806,"4102 Cole Summit","Rockville","MD",20847,"hi"
"8823 Cartwright Park","2018-06-17T20:28:46.517Z","SOLD",156,0,3,381701,1383,"62326 Brianne Springs","Rockville","MD",20857,"hi"
"8824 Cartwright Park","2018-08-15T01:24:22.895Z","OFF MARKET",98,0,8,2411469,2567,"1666 Hickle Overpass","Rockville","MD",20853,"hi"
"8825 Cartwright Park","2018-07-07T22:38:59.958Z","OFF MARKET",178,2,4,1255186,2205,"515 Grady Plaza","Rockville","MD",20849,"hi"
"8826 Cartwright Park","2018-10-12T14:01:20.648Z","AUCTION",141,3,9,240441,1535,"412 Bosco Cove","Rockville","MD",20851,"hi"
"8827 Cartwright Park","2018-05-18T08:00:07.830Z","OFF MARKET",144,0,8,2095125,3391,"5542 Reynolds Gardens","Rockville","MD",20851,"hi"
"8828 Cartwright Park","2018-07-19T21:56:13.509Z","SOLD",177,4,5,2594688,2048,"35120 Rupert Tunnel","Rockville","MD",20857,"hi"
"8829 Cartwright Park","2018-06-20T20:09:40.207Z","FOR SALE",39,1,7,2408172,2506,"55619 Nellie Motorway","Rockville","MD",20847,"hi"
"8830 Cartwright Park","2018-06-10T19:41:58.797Z","SOLD",200,1,0,3097205,720,"342 Daugherty Tunnel","Rockville","MD",20854,"hi"
"8831 Cartwright Park","2018-09-17T18:08:03.265Z","FORECLOSURE",62,2,5,690319,2796,"0952 White Streets","Rockville","MD",20848,"hi"
"8832 Cartwright Park","2018-07-26T09:40:11.616Z","FORECLOSURE",73,0,5,461884,1776,"266 Boyle Parks","Rockville","MD",20848,"hi"
"8833 Cartwright Park","2018-07-19T10:18:08.169Z","OFF MARKET",181,3,9,676338,502,"95637 Michele Street","Rockville","MD",20850,"hi"
"8834 Cartwright Park","2018-10-19T19:12:45.890Z","FOR SALE",140,3,2,2386178,509,"26200 Moses Lake","Rockville","MD",20852,"hi"
"8835 Cartwright Park","2018-08-17T08:26:15.292Z","OFF MARKET",137,3,0,1271178,1887,"08920 Susan Extension","Rockville","MD",20847,"hi"
"8836 Cartwright Park","2018-07-09T00:30:37.077Z","OFF MARKET",180,2,1,1527684,3087,"593 Ritchie Ways","Rockville","MD",20851,"hi"
"8837 Cartwright Park","2018-05-13T16:28:55.057Z","FOR SALE",195,0,4,443343,1516,"904 Keeling Plaza","Rockville","MD",20848,"hi"
"8838 Cartwright Park","2018-07-06T10:06:44.330Z","OFF MARKET",111,2,6,3561157,1916,"835 German Island","Rockville","MD",20857,"hi"
"8839 Cartwright Park","2018-07-01T14:59:20.273Z","SOLD",161,4,0,2046988,3724,"259 Liana Island","Rockville","MD",20857,"hi"
"8840 Cartwright Park","2018-05-28T21:22:33.589Z","OFF MARKET",156,1,0,3804676,433,"4774 Okuneva Bridge","Rockville","MD",20857,"hi"
"8841 Cartwright Park","2018-06-04T23:05:34.873Z","FOR SALE",122,3,10,2383652,2344,"0224 Vivianne Ridge","Rockville","MD",20849,"hi"
"8842 Cartwright Park","2018-07-02T12:15:39.066Z","OFF MARKET",79,4,10,1120745,3624,"4459 Smith Forge","Rockville","MD",20857,"hi"
"8843 Cartwright Park","2018-10-06T08:47:00.717Z","OFF MARKET",32,1,0,3261071,1240,"86948 Adalberto Lights","Rockville","MD",20854,"hi"
"8844 Cartwright Park","2018-05-05T21:24:45.293Z","AUCTION",24,3,1,3381713,3846,"037 Kohler Viaduct","Rockville","MD",20849,"hi"
"8845 Cartwright Park","2018-07-01T06:59:59.332Z","FOR SALE",54,0,5,3328491,748,"449 Harris Ways","Rockville","MD",20877,"hi"
"8846 Cartwright Park","2018-10-22T01:23:28.136Z","AUCTION",188,0,1,3888215,3538,"89706 Henry Harbors","Rockville","MD",20851,"hi"
"8847 Cartwright Park","2018-07-28T19:33:41.726Z","FORECLOSURE",128,4,7,1466951,1587,"033 Kayley Mission","Rockville","MD",20847,"hi"
"8848 Cartwright Park","2018-05-13T04:34:02.999Z","FORECLOSURE",102,0,7,3409074,2042,"82626 Ofelia Mews","Rockville","MD",20852,"hi"
"8849 Cartwright Park","2018-09-05T14:43:32.109Z","FOR SALE",82,4,5,122171,3137,"9327 Imani Points","Rockville","MD",20847,"hi"
"8850 Cartwright Park","2018-10-09T23:50:34.965Z","FORECLOSURE",182,2,5,2618439,2419,"7832 Lubowitz Turnpike","Rockville","MD",20852,"hi"
"8851 Cartwright Park","2018-06-30T15:51:57.496Z","SOLD",109,4,6,2102845,2057,"7889 Windler Rue","Rockville","MD",20848,"hi"
"8852 Cartwright Park","2018-09-20T23:57:56.473Z","SOLD",31,4,7,572145,2343,"42088 Reinhold Estate","Rockville","MD",20857,"hi"
"8853 Cartwright Park","2018-08-16T15:31:37.835Z","FOR SALE",145,2,3,374903,2384,"94726 Pollich Wall","Rockville","MD",20857,"hi"
"8854 Cartwright Park","2018-08-26T01:49:00.627Z","AUCTION",49,3,0,518814,2006,"2826 Schmitt Row","Rockville","MD",20854,"hi"
"8855 Cartwright Park","2018-09-07T14:01:18.862Z","SOLD",25,2,4,2960329,1032,"25312 Pedro Extensions","Rockville","MD",20853,"hi"
"8856 Cartwright Park","2018-06-19T09:45:57.725Z","FOR RENT",159,3,7,3171306,1299,"6781 Renner Mountain","Rockville","MD",20850,"hi"
"8857 Cartwright Park","2018-05-10T17:05:38.804Z","FOR SALE",54,4,5,703799,2599,"7098 Ritchie Roads","Rockville","MD",20849,"hi"
"8858 Cartwright Park","2018-09-10T00:16:58.177Z","FOR SALE",113,2,3,1321660,1246,"41924 Marcellus Path","Rockville","MD",20852,"hi"
"8859 Cartwright Park","2018-08-27T23:26:50.374Z","FORECLOSURE",35,3,2,3392326,2690,"4961 Jackeline Mountain","Rockville","MD",20849,"hi"
"8860 Cartwright Park","2018-07-13T21:31:30.074Z","FOR RENT",39,0,3,219431,530,"31665 Cormier Mountain","Rockville","MD",20857,"hi"
"8861 Cartwright Park","2018-06-22T02:54:03.514Z","FORECLOSURE",71,3,0,2617630,711,"82405 Angie Canyon","Rockville","MD",20848,"hi"
"8862 Cartwright Park","2018-05-17T21:23:31.522Z","AUCTION",87,2,10,2809165,2420,"04586 Ralph Ferry","Rockville","MD",20852,"hi"
"8863 Cartwright Park","2018-09-20T14:45:11.927Z","FOR SALE",85,2,3,511911,405,"93383 Fadel Extension","Rockville","MD",20850,"hi"
"8864 Cartwright Park","2018-06-01T03:42:17.443Z","FOR RENT",14,1,7,3351747,2110,"4939 Bethany Spur","Rockville","MD",20877,"hi"
"8865 Cartwright Park","2018-07-04T09:27:19.988Z","FORECLOSURE",103,2,6,3007966,456,"38607 William Freeway","Rockville","MD",20849,"hi"
"8866 Cartwright Park","2018-05-16T22:20:48.647Z","FORECLOSURE",10,1,5,2291817,2942,"78283 Kelton Groves","Rockville","MD",20877,"hi"
"8867 Cartwright Park","2018-09-18T22:31:42.233Z","FOR SALE",89,4,8,2667860,1110,"71011 Roberts Ramp","Rockville","MD",20851,"hi"
"8868 Cartwright Park","2018-09-13T14:27:41.892Z","FOR SALE",136,4,2,1792501,1876,"6495 Bertram Mills","Rockville","MD",20854,"hi"
"8869 Cartwright Park","2018-06-05T15:37:47.961Z","FOR SALE",20,3,8,2583655,3014,"5856 Torphy Coves","Rockville","MD",20854,"hi"
"8870 Cartwright Park","2018-09-25T22:25:06.103Z","FOR RENT",139,3,5,2156268,744,"578 Cara Port","Rockville","MD",20851,"hi"
"8871 Cartwright Park","2018-09-21T16:12:56.639Z","OFF MARKET",63,4,6,2086154,1604,"2710 Gulgowski Mall","Rockville","MD",20852,"hi"
"8872 Cartwright Park","2018-06-13T21:57:40.023Z","FOR SALE",139,1,4,3518782,805,"3205 Witting Forge","Rockville","MD",20877,"hi"
"8873 Cartwright Park","2018-07-14T20:07:23.718Z","AUCTION",197,4,10,118357,3651,"2600 Dicki Fords","Rockville","MD",20849,"hi"
"8874 Cartwright Park","2018-05-23T20:18:17.067Z","FOR RENT",10,4,7,761698,794,"14910 Bartell Fields","Rockville","MD",20850,"hi"
"8875 Cartwright Park","2018-06-14T15:24:23.733Z","SOLD",174,1,2,3965704,3883,"104 Kub Drive","Rockville","MD",20848,"hi"
"8876 Cartwright Park","2018-06-25T06:47:18.196Z","OFF MARKET",165,4,8,3539840,3776,"424 Swaniawski Parks","Rockville","MD",20853,"hi"
"8877 Cartwright Park","2018-09-28T00:35:54.004Z","OFF MARKET",29,3,5,910491,1017,"1395 Cheyenne Bypass","Rockville","MD",20854,"hi"
"8878 Cartwright Park","2018-09-04T04:42:54.218Z","OFF MARKET",20,2,4,2806725,3631,"255 Marks Loop","Rockville","MD",20857,"hi"
"8879 Cartwright Park","2018-07-14T04:32:30.084Z","FOR RENT",90,4,3,646367,3795,"21546 Rosamond Heights","Rockville","MD",20849,"hi"
"8880 Cartwright Park","2018-06-05T19:29:25.028Z","OFF MARKET",40,3,6,1033392,2934,"69670 Patrick Cliff","Rockville","MD",20851,"hi"
"8881 Cartwright Park","2018-09-02T20:00:05.466Z","FOR SALE",186,0,3,2727293,1561,"68527 Kirlin Ville","Rockville","MD",20850,"hi"
"8882 Cartwright Park","2018-08-06T08:51:59.256Z","FOR RENT",55,4,1,2147505,465,"8350 Lindsey Creek","Rockville","MD",20847,"hi"
"8883 Cartwright Park","2018-05-22T10:24:36.080Z","FOR RENT",137,2,1,2038924,3910,"53133 Ilene Pass","Rockville","MD",20853,"hi"
"8884 Cartwright Park","2018-07-06T13:23:13.780Z","OFF MARKET",185,2,6,1669869,3400,"5827 Zackary Shores","Rockville","MD",20848,"hi"
"8885 Cartwright Park","2018-09-28T19:57:44.839Z","FORECLOSURE",160,3,5,3725645,2814,"18316 Freida Lane","Rockville","MD",20857,"hi"
"8886 Cartwright Park","2018-07-27T19:28:29.551Z","SOLD",68,2,0,3957290,2554,"7457 Ward Knolls","Rockville","MD",20848,"hi"
"8887 Cartwright Park","2018-10-19T21:42:53.418Z","FOR SALE",46,2,9,3274081,680,"1593 Heaney Manor","Rockville","MD",20853,"hi"
"8888 Cartwright Park","2018-06-23T18:00:52.919Z","OFF MARKET",156,3,4,1846087,1390,"81300 Kunze Mission","Rockville","MD",20852,"hi"
"8889 Cartwright Park","2018-05-07T13:21:54.079Z","SOLD",131,2,10,3389071,2538,"244 Alfredo Lakes","Rockville","MD",20851,"hi"
"8890 Cartwright Park","2018-09-01T19:58:09.514Z","SOLD",80,4,6,1206832,3991,"85906 Gleason Lock","Rockville","MD",20852,"hi"
"8891 Cartwright Park","2018-10-13T19:08:22.082Z","FOR SALE",103,1,4,1995029,1821,"812 Carroll Walks","Rockville","MD",20848,"hi"
"8892 Cartwright Park","2018-05-13T12:44:17.437Z","AUCTION",151,2,3,3413398,3686,"7072 Cartwright Prairie","Rockville","MD",20877,"hi"
"8893 Cartwright Park","2018-06-21T16:41:27.700Z","FORECLOSURE",50,3,1,1395327,3443,"7084 Nya Center","Rockville","MD",20857,"hi"
"8894 Cartwright Park","2018-10-05T16:15:11.372Z","AUCTION",153,2,10,574983,1840,"851 Blair Dale","Rockville","MD",20847,"hi"
"8895 Cartwright Park","2018-06-16T11:52:10.784Z","FOR RENT",22,4,9,1790340,3855,"09381 Boyer Square","Rockville","MD",20848,"hi"
"8896 Cartwright Park","2018-07-03T20:31:59.267Z","FOR SALE",36,4,9,2324537,2511,"664 Samantha Ranch","Rockville","MD",20851,"hi"
"8897 Cartwright Park","2018-10-23T04:56:11.252Z","AUCTION",84,0,6,412837,1112,"833 Arnaldo Ridge","Rockville","MD",20853,"hi"
"8898 Cartwright Park","2018-05-28T10:01:45.412Z","OFF MARKET",166,1,7,3019728,2104,"1177 Theresia Lake","Rockville","MD",20853,"hi"
"8899 Cartwright Park","2018-06-08T14:24:10.242Z","SOLD",12,2,4,3812056,3266,"948 Muller Springs","Rockville","MD",20850,"hi"
"8900 Cartwright Park","2018-09-25T19:02:29.320Z","AUCTION",136,1,4,2661569,2144,"71261 Hayes Spurs","Rockville","MD",20852,"hi"
"8901 Cartwright Park","2018-06-23T10:18:18.982Z","OFF MARKET",130,3,4,3686552,1359,"7483 Toy Meadows","Rockville","MD",20851,"hi"
"8902 Cartwright Park","2018-07-17T21:46:10.078Z","AUCTION",85,3,0,2276929,1227,"8943 Oran Views","Rockville","MD",20850,"hi"
"8903 Cartwright Park","2018-10-13T04:34:48.899Z","FOR SALE",129,2,9,2014817,1527,"1709 Schmidt Drive","Rockville","MD",20847,"hi"
"8904 Cartwright Park","2018-09-19T18:24:51.344Z","AUCTION",95,1,9,1966607,662,"7365 Jeremy Curve","Rockville","MD",20877,"hi"
"8905 Cartwright Park","2018-09-27T04:23:11.999Z","OFF MARKET",72,3,1,2060691,1369,"02712 Selmer Tunnel","Rockville","MD",20849,"hi"
"8906 Cartwright Park","2018-05-04T02:23:40.202Z","FOR RENT",116,1,6,1864371,1872,"4551 Boehm Unions","Rockville","MD",20851,"hi"
"8907 Cartwright Park","2018-06-21T19:24:16.687Z","SOLD",156,1,6,806035,3446,"91723 Kuhlman Squares","Rockville","MD",20857,"hi"
"8908 Cartwright Park","2018-10-05T20:55:44.209Z","OFF MARKET",129,3,0,3599660,3764,"599 Vincent Alley","Rockville","MD",20850,"hi"
"8909 Cartwright Park","2018-06-14T02:59:40.413Z","FOR RENT",194,2,0,2435589,2829,"81818 Lon Parkway","Rockville","MD",20850,"hi"
